pos,scaled_pos,time,intensity
17258.0,0.03693212,113229738.0,0.0358
17338.0,0.037103319999999995,113754618.0,0.0358
17418.0,0.03727452,114279498.0,0.0358
17497.0,0.03744358,114797817.0,0.0358
17577.0,0.03761478,115322697.0,0.0358
17650.0,0.037771,115801650.0,0.0358
17739.0,0.037961459999999995,116385579.0,0.0359
17819.0,0.03813266,116910459.0,0.0362
17898.0,0.03830172,117428778.0,0.0363
17977.0,0.038470779999999996,117947097.0,0.0364
18058.0,0.03864412,118478538.0,0.0365
18135.0,0.0388089,118983735.0,0.0365
18211.0,0.03897154,119482371.0,0.0365
18298.0,0.03915772,120053178.0,0.0359
18378.0,0.039328919999999996,120578058.0,0.0362
18458.0,0.03950012,121102938.0,0.0361
18538.0,0.039671319999999996,121627818.0,0.0362
18618.0,0.03984252,122152698.0,0.0363
18698.0,0.040013719999999996,122677578.0,0.0363
18778.0,0.04018492,123202458.0,0.0363
18857.0,0.04035398,123720777.0,0.0363
18936.0,0.040523039999999996,124239096.0,0.0363
19014.0,0.04068996,124750854.0,0.0363
19091.0,0.040854739999999994,125256051.0,0.0363
19179.0,0.04104306,125833419.0,0.0358
19253.0,0.041201419999999996,126318933.0,0.0357
19337.0,0.04138118,126870057.0,0.0357
19414.0,0.04154596,127375254.0,0.0355
19492.0,0.041712879999999994,127887012.0,0.0355
19577.0,0.04189478,128444697.0,0.0356
19657.0,0.042065979999999996,128969577.0,0.0356
19738.0,0.04223932,129501018.0,0.0355
19812.0,0.04239768,129986532.0,0.0354
19891.0,0.04256674,130504851.0,0.0354
19977.0,0.042750779999999995,131069097.0,0.0358
